"datas_param","QTY_ITEMS","QTY_CLIENTS"
2019-04-08 22:30:00,509,56
2019-04-08 22:45:00,465,54
2019-04-08 23:00:00,297,53
2019-04-08 23:15:00,310,48
2019-04-08 23:30:00,370,46
2019-04-08 23:45:00,449,52
2019-04-09 00:00:00,288,31
2019-04-09 00:15:00,277,26
2019-04-09 00:30:00,148,23
2019-04-09 00:45:00,156,19
2019-04-09 01:00:00,126,18
2019-04-09 01:15:00,183,21
2019-04-09 01:30:00,104,19
2019-04-09 01:45:00,53,13
2019-04-09 02:00:00,102,14
2019-04-09 02:15:00,70,11
2019-04-09 02:30:00,65,15
2019-04-09 02:45:00,150,14
2019-04-09 03:00:00,36,5
2019-04-09 03:15:00,91,8
2019-04-09 03:30:00,144,6
2019-04-09 03:45:00,56,6
2019-04-09 04:00:00,19,5
2019-04-09 04:15:00,20,4
2019-04-09 04:30:00,11,6
2019-04-09 04:45:00,15,4
2019-04-09 05:00:00,58,6
2019-04-09 05:15:00,22,10
2019-04-09 05:30:00,57,21
2019-04-09 05:45:00,118,29
2019-04-09 06:00:00,105,37
2019-04-09 06:15:00,125,34
2019-04-09 06:30:00,166,44
2019-04-09 06:45:00,212,56
2019-04-09 07:00:00,229,51
2019-04-09 07:15:00,321,76
2019-04-09 07:30:00,409,71
2019-04-09 07:45:00,284,62
2019-04-09 08:00:00,577,94
2019-04-09 08:15:00,531,69
2019-04-09 08:30:00,503,74
2019-04-09 08:45:00,601,77
2019-04-09 09:00:00,644,79
2019-04-09 09:15:00,755,83
2019-04-09 09:30:00,698,67
2019-04-09 09:45:00,576,83
2019-04-09 10:00:00,825,100
2019-04-09 10:15:00,756,99
2019-04-09 10:30:00,865,101
2019-04-09 10:45:00,887,88
2019-04-09 11:00:00,981,111
2019-04-09 11:15:00,916,109
2019-04-09 11:30:00,902,114
2019-04-09 11:45:00,874,100
2019-04-09 12:00:00,960,128
2019-04-09 12:15:00,822,142
2019-04-09 12:30:00,847,145
2019-04-09 12:45:00,910,153
2019-04-09 13:00:00,115,159
2019-04-09 13:15:00,1162,142
2019-04-09 13:30:00,948,145
2019-04-09 13:45:00,956,137
2019-04-09 14:00:00,1029,167
2019-04-09 14:15:00,929,133
2019-04-09 14:30:00,1003,141
2019-04-09 14:45:00,880,100
2019-04-09 15:00:00,805,134
2019-04-09 15:15:00,760,109
2019-04-09 15:30:00,976,111
2019-04-09 15:45:00,889,105
2019-04-09 16:00:00,921,112
2019-04-09 16:15:00,997,112
2019-04-09 16:30:00,706,93
2019-04-09 16:45:00,880,89
2019-04-09 17:00:00,879,129
2019-04-09 17:15:00,882,109
2019-04-09 17:30:00,861,106
2019-04-09 17:45:00,939,112
2019-04-09 18:00:00,1093,122
2019-04-09 18:15:00,1039,116
2019-04-09 18:30:00,982,100
2019-04-09 18:45:00,812,90
2019-04-09 19:00:00,11,116
2019-04-09 19:15:00,1067,125
2019-04-09 19:30:00,965,100
2019-04-09 19:45:00,788,104
2019-04-09 20:00:00,111,108
2019-04-09 20:15:00,966,103
2019-04-09 20:30:00,1001,111
2019-04-09 20:45:00,1051,86
2019-04-09 21:00:00,813,107
2019-04-09 21:15:00,897,114
2019-04-09 21:30:00,958,85
2019-04-09 21:45:00,816,81
2019-04-09 22:00:00,748,91
2019-04-09 22:15:00,662,83
2019-04-09 22:30:00,616,64
2019-04-09 22:45:00,429,49
2019-04-09 23:00:00,368,57
2019-04-09 23:15:00,600,55
2019-04-09 23:30:00,453,48
2019-04-09 23:45:00,358,40
2019-04-10 00:00:00,367,33
2019-04-10 00:15:00,287,40
2019-04-10 00:30:00,322,34
2019-04-10 00:45:00,192,20
2019-04-10 01:00:00,139,26
2019-04-10 01:15:00,121,19
2019-04-10 01:30:00,144,12
2019-04-10 01:45:00,129,23
2019-04-10 02:00:00,101,16
2019-04-10 02:15:00,67,13
2019-04-10 02:30:00,41,7
2019-04-10 02:45:00,40,5
2019-04-10 03:00:00,32,6
2019-04-10 03:15:00,33,5
2019-04-10 03:30:00,20,2
2019-04-10 03:45:00,73,4
2019-04-10 04:00:00,25,4
2019-04-10 04:15:00,31,8
2019-04-10 04:30:00,5,2
2019-04-10 04:45:00,50,6
2019-04-10 05:00:00,51,11
2019-04-10 05:15:00,76,18
2019-04-10 05:30:00,74,23
2019-04-10 05:45:00,91,26
2019-04-10 06:00:00,152,34
2019-04-10 06:15:00,170,37
2019-04-10 06:30:00,187,41
2019-04-10 06:45:00,294,48
2019-04-10 07:00:00,406,93
2019-04-10 07:15:00,529,97
2019-04-10 07:30:00,366,74
2019-04-10 07:45:00,415,73
2019-04-10 08:00:00,672,84
2019-04-10 08:15:00,723,90
2019-04-10 08:30:00,741,102
2019-04-10 08:45:00,635,95
2019-04-10 09:00:00,889,101
2019-04-10 09:15:00,949,93
2019-04-10 09:30:00,916,105
2019-04-10 09:45:00,933,95
2019-04-10 10:00:00,1125,108
2019-04-10 10:15:00,898,122
2019-04-10 10:30:00,1165,117
2019-04-10 10:45:00,1169,127
2019-04-10 11:00:00,1094,117
2019-04-10 11:15:00,728,97
2019-04-10 11:30:00,893,119
2019-04-10 11:45:00,773,114
2019-04-10 12:00:00,1101,148
2019-04-10 12:15:00,1257,150
2019-04-10 12:30:00,131,180
2019-04-10 12:45:00,1083,162
2019-04-10 13:00:00,1429,216
2019-04-10 13:15:00,1076,175
2019-04-10 13:30:00,1089,178
2019-04-10 13:45:00,799,153
2019-04-10 14:00:00,1211,161
2019-04-10 14:15:00,1081,151
2019-04-10 14:30:00,1025,138
2019-04-10 14:45:00,962,124
2019-04-10 15:00:00,962,139
2019-04-10 15:15:00,1064,118
2019-04-10 15:30:00,765,124
2019-04-10 15:45:00,883,117
2019-04-10 16:00:00,1057,132
2019-04-10 16:15:00,11,130
2019-04-10 16:30:00,128,145
2019-04-10 16:45:00,1077,119
2019-04-10 17:00:00,109,155
2019-04-10 17:15:00,1186,148
2019-04-10 17:30:00,1094,159
2019-04-10 17:45:00,1181,149
2019-04-10 18:00:00,1215,177
2019-04-10 18:15:00,1158,134
2019-04-10 18:30:00,1208,139
2019-04-10 18:45:00,947,98
2019-04-10 19:00:00,1253,144
2019-04-10 19:15:00,1274,137
2019-04-10 19:30:00,1101,114
2019-04-10 19:45:00,108,95
2019-04-10 20:00:00,919,116
2019-04-10 20:15:00,896,87
2019-04-10 20:30:00,788,95
2019-04-10 20:45:00,750,83
2019-04-10 21:00:00,992,93
2019-04-10 21:15:00,1017,102
2019-04-10 21:30:00,825,89
2019-04-10 21:45:00,770,91
2019-04-10 22:00:00,799,107
2019-04-10 22:15:00,664,92
2019-04-10 22:30:00,561,69
2019-04-10 22:45:00,409,59
2019-04-10 23:00:00,598,68
2019-04-10 23:15:00,451,52
2019-04-10 23:30:00,320,46
2019-04-10 23:45:00,168,31
2019-04-11 00:00:00,199,29
2019-04-11 00:15:00,415,49
2019-04-11 00:30:00,250,39
2019-04-11 00:45:00,219,28
2019-04-11 01:00:00,98,19
2019-04-11 01:15:00,90,18
2019-04-11 01:30:00,89,13
2019-04-11 01:45:00,90,7
2019-04-11 02:00:00,89,12
2019-04-11 02:15:00,179,15
2019-04-11 02:30:00,47,13
2019-04-11 02:45:00,67,16
2019-04-11 03:00:00,28,5
2019-04-11 03:15:00,52,4
2019-04-11 03:30:00,15,3
2019-04-11 03:45:00,7,4
2019-04-11 04:00:00,23,4
2019-04-11 04:15:00,22,4
2019-04-11 04:30:00,6,3
2019-04-11 04:45:00,62,13
2019-04-11 05:00:00,40,10
2019-04-11 05:15:00,48,17
2019-04-11 05:30:00,66,20
2019-04-11 05:45:00,92,22
2019-04-11 06:00:00,113,32
2019-04-11 06:15:00,144,37
2019-04-11 06:30:00,124,36
2019-04-11 06:45:00,203,50
2019-04-11 07:00:00,128,42
2019-04-11 07:15:00,175,52
2019-04-11 07:30:00,214,51
2019-04-11 07:45:00,231,53
2019-04-11 08:00:00,310,62
2019-04-11 08:15:00,425,66
2019-04-11 08:30:00,504,83
2019-04-11 08:45:00,209,56
2019-04-11 09:00:00,513,74
2019-04-11 09:15:00,278,64
2019-04-11 09:30:00,464,76
2019-04-11 09:45:00,406,79
2019-04-11 10:00:00,596,91
2019-04-11 10:15:00,555,78
2019-04-11 10:30:00,746,93
2019-04-11 10:45:00,675,94
2019-04-11 11:00:00,748,89
2019-04-11 11:15:00,600,89
2019-04-11 11:30:00,708,90
2019-04-11 11:45:00,534,98
2019-04-11 12:00:00,929,133
2019-04-11 12:15:00,460,123
2019-04-11 12:30:00,542,131
2019-04-11 12:45:00,674,142
2019-04-11 13:00:00,661,135
2019-04-11 13:15:00,642,150
2019-04-11 13:30:00,560,131
2019-04-11 13:45:00,516,116
2019-04-11 14:00:00,619,123
2019-04-11 14:15:00,556,106
2019-04-11 14:30:00,620,98
2019-04-11 14:45:00,577,85
2019-04-11 15:00:00,611,102
2019-04-11 15:15:00,673,104
2019-04-11 15:30:00,805,93
2019-04-11 15:45:00,839,112
2019-04-11 16:00:00,747,115
2019-04-11 16:15:00,601,117
2019-04-11 16:30:00,754,107
2019-04-11 16:45:00,701,104
2019-04-11 17:00:00,606,103
2019-04-11 17:15:00,543,100
2019-04-11 17:30:00,613,102
2019-04-11 17:45:00,623,107
2019-04-11 18:00:00,683,131
2019-04-11 18:15:00,708,111
2019-04-11 18:30:00,637,106
2019-04-11 18:45:00,773,109
2019-04-11 19:00:00,877,123
2019-04-11 19:15:00,634,99
2019-04-11 19:30:00,557,95
2019-04-11 19:45:00,717,88
2019-04-11 20:00:00,729,96
2019-04-11 20:15:00,721,110
2019-04-11 20:30:00,782,102
2019-04-11 20:45:00,553,92
2019-04-11 21:00:00,764,99
2019-04-11 21:15:00,596,87
2019-04-11 21:30:00,638,68
2019-04-11 21:45:00,628,76
2019-04-11 22:00:00,533,77
2019-04-11 22:15:00,501,83
2019-04-11 22:30:00,414,53
2019-04-11 22:45:00,305,55
2019-04-11 23:00:00,486,47
2019-04-11 23:15:00,221,42
2019-04-11 23:30:00,257,49
2019-04-11 23:45:00,174,30
2019-04-12 00:00:00,256,42
2019-04-12 00:15:00,122,20
2019-04-12 00:30:00,29,2
2019-04-12 00:45:00,22,6
2019-04-12 01:00:00,11,3
2019-04-12 01:15:00,,
2019-04-12 01:30:00,,
2019-04-12 01:45:00,,
2019-04-12 02:00:00,,
2019-04-12 02:15:00,,
2019-04-12 02:30:00,,
2019-04-12 02:45:00,,
2019-04-12 03:00:00,,
2019-04-12 03:15:00,,
2019-04-12 03:30:00,,
2019-04-12 03:45:00,,
2019-04-12 04:00:00,,
2019-04-12 04:15:00,,
2019-04-12 04:30:00,,
2019-04-12 04:45:00,,
2019-04-12 05:00:00,,
2019-04-12 05:15:00,,
2019-04-12 05:30:00,,
2019-04-12 05:45:00,,
2019-04-12 06:00:00,,
2019-04-12 06:15:00,,
2019-04-12 06:30:00,,
2019-04-12 06:45:00,1,1
2019-04-12 07:00:00,77,33
2019-04-12 07:15:00,290,92
2019-04-12 07:30:00,337,72
2019-04-12 07:45:00,331,69
2019-04-12 08:00:00,389,79
2019-04-12 08:15:00,406,82
2019-04-12 08:30:00,323,70
2019-04-12 08:45:00,455,67
2019-04-12 09:00:00,436,74
2019-04-12 09:15:00,426,76
2019-04-12 09:30:00,541,78
2019-04-12 09:45:00,443,73
2019-04-12 10:00:00,455,90
2019-04-12 10:15:00,565,100
2019-04-12 10:30:00,703,98
2019-04-12 10:45:00,513,89
2019-04-12 11:00:00,625,104
2019-04-12 11:15:00,578,107
2019-04-12 11:30:00,673,111
2019-04-12 11:45:00,437,98
2019-04-12 12:00:00,901,125
2019-04-12 12:15:00,701,148
2019-04-12 12:30:00,704,150
2019-04-12 12:45:00,555,127
2019-04-12 13:00:00,625,134
2019-04-12 13:15:00,739,133
2019-04-12 13:30:00,578,152
2019-04-12 13:45:00,600,141
2019-04-12 14:00:00,737,134
2019-04-12 14:15:00,550,118
2019-04-12 14:30:00,692,115
2019-04-12 14:45:00,688,103
2019-04-12 15:00:00,686,153
2019-04-12 15:15:00,726,88
2019-04-12 15:30:00,584,107
2019-04-12 15:45:00,616,99
2019-04-12 16:00:00,671,118
2019-04-12 16:15:00,737,130
2019-04-12 16:30:00,704,116
2019-04-12 16:45:00,654,113
2019-04-12 17:00:00,794,136
2019-04-12 17:15:00,814,140
2019-04-12 17:30:00,743,148
2019-04-12 17:45:00,596,101
2019-04-12 18:00:00,805,130
2019-04-12 18:15:00,801,119
2019-04-12 18:30:00,623,114
2019-04-12 18:45:00,759,99
2019-04-12 19:00:00,941,140
2019-04-12 19:15:00,870,128
2019-04-12 19:30:00,759,99
2019-04-12 19:45:00,653,87
2019-04-12 20:00:00,936,101
2019-04-12 20:15:00,731,105
2019-04-12 20:30:00,816,108
2019-04-12 20:45:00,787,81
2019-04-12 21:00:00,834,101
2019-04-12 21:15:00,674,99
2019-04-12 21:30:00,630,85
2019-04-12 21:45:00,446,73
2019-04-12 22:00:00,451,85
2019-04-12 22:15:00,418,77
2019-04-12 22:30:00,463,66
2019-04-12 22:45:00,469,61
2019-04-12 23:00:00,489,81
2019-04-12 23:15:00,446,78
2019-04-12 23:30:00,496,69
2019-04-12 23:45:00,422,37
2019-04-13 00:00:00,470,73
2019-04-13 00:15:00,528,86
2019-04-13 00:30:00,475,76
2019-04-13 00:45:00,227,28
2019-04-13 01:00:00,179,29
2019-04-13 01:15:00,143,24
2019-04-13 01:30:00,186,32
2019-04-13 01:45:00,115,18
2019-04-13 02:00:00,171,29
2019-04-13 02:15:00,96,25
2019-04-13 02:30:00,80,16
2019-04-13 02:45:00,84,13
2019-04-13 03:00:00,56,13
2019-04-13 03:15:00,23,9
2019-04-13 03:30:00,55,17
2019-04-13 03:45:00,65,9
2019-04-13 04:00:00,27,10
2019-04-13 04:15:00,45,7
2019-04-13 04:30:00,42,14
2019-04-13 04:45:00,23,8
2019-04-13 05:00:00,41,10
2019-04-13 05:15:00,36,14
2019-04-13 05:30:00,28,11
2019-04-13 05:45:00,72,19
2019-04-13 06:00:00,107,27
2019-04-13 06:15:00,136,35
2019-04-13 06:30:00,170,33
2019-04-13 06:45:00,121,21
2019-04-13 07:00:00,315,46
2019-04-13 07:15:00,270,48
2019-04-13 07:30:00,103,30
2019-04-13 07:45:00,218,37
2019-04-13 08:00:00,291,49
2019-04-13 08:15:00,380,55
2019-04-13 08:30:00,361,62
2019-04-13 08:45:00,435,60
2019-04-13 09:00:00,492,51
2019-04-13 09:15:00,502,59
2019-04-13 09:30:00,583,65
2019-04-13 09:45:00,496,70
2019-04-13 10:00:00,682,87
2019-04-13 10:15:00,667,86
2019-04-13 10:30:00,696,89
2019-04-13 10:45:00,757,87
2019-04-13 11:00:00,707,103
2019-04-13 11:15:00,954,112
2019-04-13 11:30:00,914,114
2019-04-13 11:45:00,753,101
2019-04-13 12:00:00,1107,127
2019-04-13 12:15:00,1079,108
2019-04-13 12:30:00,1147,112
2019-04-13 12:45:00,893,122
2019-04-13 13:00:00,1214,128
2019-04-13 13:15:00,1014,120
2019-04-13 13:30:00,967,121
2019-04-13 13:45:00,883,126
2019-04-13 14:00:00,770,137
2019-04-13 14:15:00,794,124
2019-04-13 14:30:00,883,120
2019-04-13 14:45:00,608,97
2019-04-13 15:00:00,907,109
2019-04-13 15:15:00,738,110
2019-04-13 15:30:00,866,108
2019-04-13 15:45:00,732,92
2019-04-13 16:00:00,877,121
2019-04-13 16:15:00,776,102
2019-04-13 16:30:00,988,123
2019-04-13 16:45:00,918,113
2019-04-13 17:00:00,1187,129
2019-04-13 17:15:00,982,124
2019-04-13 17:30:00,1032,112
2019-04-13 17:45:00,901,111
2019-04-13 18:00:00,952,115
2019-04-13 18:15:00,1186,132
2019-04-13 18:30:00,1027,130
2019-04-13 18:45:00,986,104
2019-04-13 19:00:00,1209,128
2019-04-13 19:15:00,976,117
2019-04-13 19:30:00,936,123
2019-04-13 19:45:00,803,102
2019-04-13 20:00:00,863,93
2019-04-13 20:15:00,967,99
2019-04-13 20:30:00,977,91
2019-04-13 20:45:00,687,79
2019-04-13 21:00:00,864,100
2019-04-13 21:15:00,833,91
2019-04-13 21:30:00,728,88
2019-04-13 21:45:00,629,71
2019-04-13 22:00:00,529,97
2019-04-13 22:15:00,497,74
2019-04-13 22:30:00,195,46
2019-04-13 22:45:00,302,55
2019-04-13 23:00:00,441,71
2019-04-13 23:15:00,359,58
2019-04-13 23:30:00,511,50
2019-04-13 23:45:00,500,60
2019-04-14 00:00:00,97,15
2019-04-14 00:15:00,19,4
2019-04-14 00:30:00,23,2
2019-04-14 00:45:00,165,32
2019-04-14 01:00:00,199,30
2019-04-14 01:15:00,237,33
2019-04-14 01:30:00,126,32
2019-04-14 01:45:00,131,18
2019-04-14 02:00:00,200,28
2019-04-14 02:15:00,134,27
2019-04-14 02:30:00,119,25
2019-04-14 02:45:00,42,14
2019-04-14 03:00:00,83,16
2019-04-14 03:15:00,74,15
2019-04-14 03:30:00,39,12
2019-04-14 03:45:00,20,5
2019-04-14 04:00:00,30,10
2019-04-14 04:15:00,61,11
2019-04-14 04:30:00,52,15
2019-04-14 04:45:00,22,6
2019-04-14 05:00:00,48,14
2019-04-14 05:15:00,55,14
2019-04-14 05:30:00,69,18
2019-04-14 05:45:00,14,8
2019-04-14 06:00:00,59,16
2019-04-14 06:15:00,86,20
2019-04-14 06:30:00,122,28
2019-04-14 06:45:00,123,25
2019-04-14 07:00:00,131,22
2019-04-14 07:15:00,153,27
2019-04-14 07:30:00,140,30
2019-04-14 07:45:00,115,25
2019-04-14 08:00:00,229,24
2019-04-14 08:15:00,196,31
2019-04-14 08:30:00,196,30
2019-04-14 08:45:00,375,38
2019-04-14 09:00:00,313,39
2019-04-14 09:15:00,271,35
2019-04-14 09:30:00,399,48
2019-04-14 09:45:00,448,36
2019-04-14 10:00:00,391,50
2019-04-14 10:15:00,493,55
2019-04-14 10:30:00,602,84
2019-04-14 10:45:00,847,81
2019-04-14 11:00:00,813,95
2019-04-14 11:15:00,916,98
2019-04-14 11:30:00,973,86
2019-04-14 11:45:00,830,94
2019-04-14 12:00:00,997,114
2019-04-14 12:15:00,790,101
2019-04-14 12:30:00,1157,128
2019-04-14 12:45:00,946,111
2019-04-14 13:00:00,1006,118
2019-04-14 13:15:00,958,124
2019-04-14 13:30:00,908,105
2019-04-14 13:45:00,990,107
2019-04-14 14:00:00,758,104
2019-04-14 14:15:00,823,97
2019-04-14 14:30:00,900,93
2019-04-14 14:45:00,694,91
2019-04-14 15:00:00,634,91
2019-04-14 15:15:00,708,93
2019-04-14 15:30:00,784,111
2019-04-14 15:45:00,742,93
2019-04-14 16:00:00,699,98
2019-04-14 16:15:00,756,101
2019-04-14 16:30:00,761,93
2019-04-14 16:45:00,758,86
2019-04-14 17:00:00,838,101
2019-04-14 17:15:00,643,88
2019-04-14 17:30:00,969,107
2019-04-14 17:45:00,672,84
2019-04-14 18:00:00,918,102
2019-04-14 18:15:00,723,121
2019-04-14 18:30:00,806,108
2019-04-14 18:45:00,747,100
2019-04-14 19:00:00,798,121
2019-04-14 19:15:00,912,102
2019-04-14 19:30:00,802,87
2019-04-14 19:45:00,646,73
2019-04-14 20:00:00,938,105
2019-04-14 20:15:00,967,87
2019-04-14 20:30:00,810,87
2019-04-14 20:45:00,649,91
2019-04-14 21:00:00,677,78
2019-04-14 21:15:00,569,63
2019-04-14 21:30:00,663,86
2019-04-14 21:45:00,466,67
2019-04-14 22:00:00,616,72
2019-04-14 22:15:00,423,71
2019-04-14 22:30:00,232,42
2019-04-14 22:45:00,346,51
2019-04-14 23:00:00,395,58
2019-04-14 23:15:00,362,43
2019-04-14 23:30:00,189,40
2019-04-14 23:45:00,245,32
2019-04-15 00:00:00,263,35
2019-04-15 00:15:00,230,34
2019-04-15 00:30:00,278,34
2019-04-15 00:45:00,64,20
2019-04-15 01:00:00,57,13
2019-04-15 01:15:00,111,13
2019-04-15 01:30:00,137,16
2019-04-15 01:45:00,90,9
2019-04-15 02:00:00,92,14
2019-04-15 02:15:00,47,10
2019-04-15 02:30:00,16,6
2019-04-15 02:45:00,63,7
2019-04-15 03:00:00,17,3
2019-04-15 03:15:00,13,3
2019-04-15 03:30:00,13,4
2019-04-15 03:45:00,13,2
2019-04-15 04:00:00,4,2
2019-04-15 04:15:00,8,3
2019-04-15 04:30:00,39,7
2019-04-15 04:45:00,19,5
2019-04-15 05:00:00,64,10
2019-04-15 05:15:00,58,20
2019-04-15 05:30:00,46,13
2019-04-15 05:45:00,68,17
2019-04-15 06:00:00,80,27
2019-04-15 06:15:00,89,31
2019-04-15 06:30:00,101,30
2019-04-15 06:45:00,85,35
2019-04-15 07:00:00,225,55
2019-04-15 07:15:00,170,57
2019-04-15 07:30:00,236,54
2019-04-15 07:45:00,211,47
2019-04-15 08:00:00,226,50
2019-04-15 08:15:00,236,59
2019-04-15 08:30:00,281,67
2019-04-15 08:45:00,209,51
2019-04-15 09:00:00,321,50
2019-04-15 09:15:00,259,43
2019-04-15 09:30:00,463,61
2019-04-15 09:45:00,504,62
2019-04-15 10:00:00,383,67
2019-04-15 10:15:00,413,75
2019-04-15 10:30:00,522,89
2019-04-15 10:45:00,519,86
2019-04-15 11:00:00,579,94
2019-04-15 11:15:00,706,141
2019-04-15 11:30:00,769,114
2019-04-15 11:45:00,735,103
2019-04-15 12:00:00,672,118
2019-04-15 12:15:00,696,138
2019-04-15 12:30:00,645,155
2019-04-15 12:45:00,772,147
2019-04-15 13:00:00,804,181
2019-04-15 13:15:00,680,146
2019-04-15 13:30:00,509,139
2019-04-15 13:45:00,541,124
2019-04-15 14:00:00,624,122
2019-04-15 14:15:00,478,122
2019-04-15 14:30:00,598,121
2019-04-15 14:45:00,478,84
2019-04-15 15:00:00,608,110
2019-04-15 15:15:00,885,107
2019-04-15 15:30:00,628,111
2019-04-15 15:45:00,615,94
2019-04-15 16:00:00,709,104
2019-04-15 16:15:00,784,107
2019-04-15 16:30:00,710,119
2019-04-15 16:45:00,831,98
2019-04-15 17:00:00,849,123
2019-04-15 17:15:00,872,120
2019-04-15 17:30:00,841,127
2019-04-15 17:45:00,757,109
2019-04-15 18:00:00,106,144
2019-04-15 18:15:00,802,127
2019-04-15 18:30:00,765,100
2019-04-15 18:45:00,735,91
2019-04-15 19:00:00,973,127
2019-04-15 19:15:00,842,107
2019-04-15 19:30:00,757,89
2019-04-15 19:45:00,767,87
2019-04-15 20:00:00,819,90
2019-04-15 20:15:00,978,111
2019-04-15 20:30:00,764,105
2019-04-15 20:45:00,640,89
2019-04-15 21:00:00,702,83
2019-04-15 21:15:00,666,87
2019-04-15 21:30:00,497,76
2019-04-15 21:45:00,623,72
2019-04-15 22:00:00,850,92
2019-04-15 22:15:00,417,58
2019-04-15 22:30:00,335,53
2019-04-15 22:45:00,290,37
2019-04-15 23:00:00,323,50
2019-04-15 23:15:00,635,57
2019-04-15 23:30:00,451,54
2019-04-15 23:45:00,422,44
2019-04-16 00:00:00,284,34
2019-04-16 00:15:00,170,22
2019-04-16 00:30:00,127,26
2019-04-16 00:45:00,217,30
2019-04-16 01:00:00,236,30
2019-04-16 01:15:00,70,11
2019-04-16 01:30:00,77,15
2019-04-16 01:45:00,97,8
2019-04-16 02:00:00,90,8
2019-04-16 02:15:00,83,11
2019-04-16 02:30:00,46,9
2019-04-16 02:45:00,71,14
2019-04-16 03:00:00,36,8
2019-04-16 03:15:00,77,9
2019-04-16 03:30:00,22,6
2019-04-16 03:45:00,16,4
2019-04-16 04:00:00,10,4
2019-04-16 04:15:00,8,4
2019-04-16 04:30:00,32,6
2019-04-16 04:45:00,42,6
2019-04-16 05:00:00,27,10
2019-04-16 05:15:00,72,17
2019-04-16 05:30:00,123,28
2019-04-16 05:45:00,79,27
2019-04-16 06:00:00,133,38
2019-04-16 06:15:00,103,28
2019-04-16 06:30:00,233,40
2019-04-16 06:45:00,232,60
2019-04-16 07:00:00,284,60
2019-04-16 07:15:00,358,89
2019-04-16 07:30:00,419,77
2019-04-16 07:45:00,371,58
2019-04-16 08:00:00,477,82
2019-04-16 08:15:00,661,106
2019-04-16 08:30:00,614,106
2019-04-16 08:45:00,497,83
2019-04-16 09:00:00,500,84
2019-04-16 09:15:00,645,75
2019-04-16 09:30:00,691,91
2019-04-16 09:45:00,824,85
2019-04-16 10:00:00,778,109
2019-04-16 10:15:00,961,109
2019-04-16 10:30:00,833,125
2019-04-16 10:45:00,831,96
2019-04-16 11:00:00,1059,144
2019-04-16 11:15:00,1058,144
2019-04-16 11:30:00,854,135
2019-04-16 11:45:00,816,107
2019-04-16 12:00:00,1038,141
2019-04-16 12:15:00,1185,142
2019-04-16 12:30:00,952,169
2019-04-16 12:45:00,842,177
2019-04-16 13:00:00,993,201
2019-04-16 13:15:00,1065,160
2019-04-16 13:30:00,952,173
2019-04-16 13:45:00,791,144
2019-04-16 14:00:00,933,146
2019-04-16 14:15:00,789,134
2019-04-16 14:30:00,810,108
2019-04-16 14:45:00,852,96
2019-04-16 15:00:00,764,136
2019-04-16 15:15:00,948,141
2019-04-16 15:30:00,891,126
2019-04-16 15:45:00,958,136
2019-04-16 16:00:00,1089,168
2019-04-16 16:15:00,924,128
2019-04-16 16:30:00,948,136
2019-04-16 16:45:00,982,114
2019-04-16 17:00:00,1119,142
2019-04-16 17:15:00,964,137
2019-04-16 17:30:00,984,125
2019-04-16 17:45:00,816,140
2019-04-16 18:00:00,1176,152
2019-04-16 18:15:00,914,138
2019-04-16 18:30:00,932,125
2019-04-16 18:45:00,922,100
2019-04-16 19:00:00,1078,138
2019-04-16 19:15:00,862,133
2019-04-16 19:30:00,910,117
2019-04-16 19:45:00,773,97
2019-04-16 20:00:00,874,115
2019-04-16 20:15:00,1014,117
2019-04-16 20:30:00,684,102
2019-04-16 20:45:00,695,86
2019-04-16 21:00:00,930,116
2019-04-16 21:15:00,964,110
2019-04-16 21:30:00,887,89
2019-04-16 21:45:00,724,88
2019-04-16 22:00:00,816,102
2019-04-16 22:15:00,646,68
2019-04-16 22:30:00,511,59
2019-04-16 22:45:00,437,59
2019-04-16 23:00:00,456,59
2019-04-16 23:15:00,478,69
2019-04-16 23:30:00,336,64
2019-04-16 23:45:00,242,46
2019-04-17 00:00:00,620,77
2019-04-17 00:15:00,648,93
2019-04-17 00:30:00,568,62
2019-04-17 00:45:00,202,29
2019-04-17 01:00:00,140,18
2019-04-17 01:15:00,145,20
2019-04-17 01:30:00,126,21
2019-04-17 01:45:00,201,20
2019-04-17 02:00:00,105,16
2019-04-17 02:15:00,54,9
2019-04-17 02:30:00,31,9
2019-04-17 02:45:00,22,6
2019-04-17 03:00:00,55,11
2019-04-17 03:15:00,27,5
2019-04-17 03:30:00,81,7
2019-04-17 03:45:00,20,4
2019-04-17 04:00:00,59,5
2019-04-17 04:15:00,20,7
2019-04-17 04:30:00,5,3
2019-04-17 04:45:00,38,8
2019-04-17 05:00:00,47,10
2019-04-17 05:15:00,44,16
2019-04-17 05:30:00,109,22
2019-04-17 05:45:00,101,25
2019-04-17 06:00:00,268,44
2019-04-17 06:15:00,251,51
2019-04-17 06:30:00,213,53
2019-04-17 06:45:00,259,57
2019-04-17 07:00:00,382,78
2019-04-17 07:15:00,446,83
2019-04-17 07:30:00,424,69
2019-04-17 07:45:00,348,56
2019-04-17 08:00:00,536,78
2019-04-17 08:15:00,607,101
2019-04-17 08:30:00,651,106
2019-04-17 08:45:00,615,86
2019-04-17 09:00:00,848,102
2019-04-17 09:15:00,1028,115
2019-04-17 09:30:00,965,127
2019-04-17 09:45:00,879,105
2019-04-17 10:00:00,989,125
2019-04-17 10:15:00,970,125
2019-04-17 10:30:00,1081,115
2019-04-17 10:45:00,1124,126
2019-04-17 11:00:00,1033,146
2019-04-17 11:15:00,1191,159
